
gene	XY_Blood_007.886	XY_Blood_1.888	XY_Blood_3.885	XY_Blood_5.609	XY_Blood_7.604	XY_Blood_881	XY_Blood_999	XZ_Blood_10
LOC112444953	1.408806065	0	0	0	2.748568405	0	0	0.687285424
LOC112444954	0	2.149356633	0	0	0	0.853926039	1.206871441	1.95333752
LOC112444948	1.449057666	4.667174404	3.656991011	3.868694585	1.884732621	1.854239398	17.03412834	5.655377202
SLC3A2	54.68956709	82.93149521	82.20321818	66.01041468	78.29655698	86.26089195	82.37811005	121.3453442
CHRM1	0	0	0.013921545	0	0	0	0	0.032293594
LOC519202	0	0	0	0	0	0	0	0
TRNAE-UUC_110	0	0	0	0	0	0	0	0
SLC22A6	0	0	0	0	0	0	0	0
SLC22A8	0	0	0	0	0	0	0	0
LOC104976276	0	0	0	0	0	0	0	0
LOC532368	0	0	0	0	0	0	0	0
LOC112444882	0	0	0	0	0	0	0	0
LOC526757	0	0	0	0.316634229	0	0	0	0
LOC522784	0	0	0	0	0	0	0	0
LOC520237	0	0	0	0	0	0	0	0
SLC22A10	0	0	0	0	0	0	0	0
SLC22A9	0	0	0	0.123920967	0	0	0	0
LOC517475	0	0	0	0	0	0	0	0
HRASLS5	0.651889696	0	0	0	0	0	0	0
LGALS12	9.053366256	4.291014079	1.623813173	4.203596504	2.225109706	2.24722745	12.10185835	4.15079364
LOC536947	0	0.057075857	0	0.04731108	0	0.045351767	0	0
LOC618367	34.2025512	30.64520714	30.88797366	32.50822495	24.26009138	31.48375904	45.25468681	47.39883805
LOC614402	1.525323859	0	0	0	0	0.325305158	0.459760549	0
LOC100336631	0	0	0.120977964	0.25596278	0	0	0	0
PLA2G16	24.37103874	7.139849585	5.187599169	4.26837429	5.976225026	2.922576005	18.95187789	9.660957279
ATL3	81.37064584	24.12038474	22.10834154	28.28362752	23.37139458	22.05284721	35.43420721	29.47847952
RTN3	180.4067056	154.4041183	110.5545493	144.117323	144.4771683	135.5974866	110.0296907	177.0203376
C29H11orf95	7.411438389	5.270223825	1.680145325	2.537626252	2.764652073	3.653933719	7.920344351	2.003486467
SPINDOC	10.17040474	11.40220662	11.83032806	6.38775141	9.09198138	8.004325353	18.77307981	3.293115606
LOC112444891	0	0	0	0	0	0	0	0.133742028
MARK2	135.2940316	142.7118684	100.62316	120.3052686	111.1093947	86.20045476	148.7186869	114.9002783
MIR2406	0	1.118843179	0	0	0	0	0	0
RCOR2	0.49803946	0	0.261854921	0.415520593	0.053981704	0.185879154	0.300236431	0.587173472
NAA40	9.521108962	9.595624676	7.989852293	7.414009024	7.304784253	6.589375285	11.16985433	11.62735144
COX8A	94.37600229	295.3634776	376.222947	314.4179615	307.4025133	237.4016248	264.9550686	561.0544564
OTUB1	80.85454319	115.9218386	130.649219	113.1218157	131.3959446	108.6126162	170.5421437	100.6200734
MACROD1	6.456197524	8.086688324	9.730854794	3.782510794	7.137725024	6.10430297	11.5463627	6.01933712
FLRT1	0.773983354	0.181299783	0.150937129	0.093926408	0.109820713	0.081032937	0.992554648	0
STIP1	74.5781679	75.33597351	64.39351672	61.60896126	59.99732176	78.80517443	99.19103966	45.92637569
FERMT3	327.4248808	336.2061546	375.0884764	345.1250455	383.4809625	292.5581808	413.6242718	322.6911515
TRPT1	3.103144525	3.591850282	2.263768336	1.8770196	2.207263347	1.613152823	5.87513325	3.027735404
NUDT22	8.376809241	17.69748266	18.15787238	19.09831852	22.65377721	17.24609416	15.44953335	9.184785745
DNAJC4	7.482838769	12.86342126	8.280686613	9.037524234	12.08855144	8.055302304	14.76792338	4.548638425
VEGFB	25.05298496	30.99734808	33.6853483	32.67852523	32.53576456	29.56590306	69.34421571	19.8981551
FKBP2	15.57991693	30.25838462	37.79615913	32.55122553	35.8904465	34.43229299	31.15281782	19.21574217
PPP1R14B	38.30693228	70.81589766	90.38283929	59.45686482	83.35993385	62.65050213	75.93985709	38.4818404
PLCB3	10.45077953	15.05119549	10.36320606	8.719216961	12.91827151	9.07102342	17.61483726	11.0871635
BAD	21.76124254	52.20941595	72.40329839	54.71899236	71.39538807	66.26226781	52.92902738	36.35511198
GPR137	13.02257707	16.20546668	18.37458719	11.41012047	15.52132747	14.45216002	29.46073479	15.94040143
KCNK4	0.047914047	0	0	0	0	0.061311648	0.173306055	0
CATSPERZ	0	0	0	0	0	0	0.24361814	0.065716535
ESRRA	38.93858168	75.56080486	46.49463171	56.94428793	58.48214456	46.45514214	76.20162309	83.92337826
TRMT112	26.68778585	50.47088046	78.83543626	39.10618442	64.63568928	53.58041568	64.90827131	31.72598198
PRDX5	120.5769389	281.5879793	247.8147965	294.9601377	273.8067546	273.260263	218.1701363	646.8866442
CCDC88B	61.53335394	75.04783205	60.80707036	81.5953074	73.76630139	61.84562536	79.93035371	108.3077334
RPS6KA4	26.24133841	34.31745885	28.09967358	27.43034501	30.21115525	22.90531021	52.30259188	24.77197787
TRNAE-UUC_111	0	0	0	0	0	0	0	0
LOC104976279	0	0	0	0	0.170014541	0	0.157598333	0.170050002
SLC22A11	0	0	0	0	0	0	0	0
LOC526067	0	0	0	0	0	0	0	0
NRXN2	1.107963262	1.538944045	1.57284567	3.105942676	1.504131918	0.956994119	1.903574398	0.290529174
LOC112444844	0	0	0	0	0.008196526	0	0	0.049189414
RASGRP2	252.3464358	335.8562096	248.9879887	240.9779958	290.4342071	224.87538	409.2977911	241.6945309
PYGM	4.128543246	1.891433837	1.931147885	1.259022536	2.407167277	0.842540358	2.349376406	6.841022071
SF1	291.0987578	271.8254638	217.6073958	224.173221	235.0544651	186.5474328	349.1096413	176.3911423
LOC101902942	0.864494631	1.624229729	0.181810633	0.384671337	0	0	0.260574516	0
MAP4K2	234.4260411	187.4977614	151.8875657	138.8257712	178.1864081	126.7219768	240.2855881	73.10146644
MEN1	67.75107384	118.3266455	99.43114928	99.7420775	114.3298195	86.26981612	116.6078603	53.46449538
CDC42BPG	7.751292374	7.761749455	5.239810424	5.391536225	6.176489058	4.051039469	12.63186478	2.804932534
EHD1	288.1648769	410.7201869	268.075449	415.298502	292.2049476	408.7755037	347.6808539	846.6463843
MIR192	5.741549244	1.541048152	1.207497032	5.109596621	1.24463475	0.612248858	2.595912157	0
MIR194-2	0	1.968085592	1.542104643	3.262754469	3.973833839	0.78190818	1.105087103	0
ATG2A	132.4909996	137.8039556	82.46076296	118.9522497	120.7274663	64.43952166	130.2241368	110.0434179
PPP2R5B	13.0804004	22.43869793	14.99337023	14.66834841	15.58659536	13.59305254	30.30470139	10.64205191
GPHA2	0	0	0	0	0	0	0	0
MAJIN	0	0	0	0	0	0	0	0
BATF2	0.170764371	0.275001859	0.457893445	0.940307712	0.416449758	0.21851306	0.540450847	0.895553734
ARL2	13.42214705	14.62524698	29.82891286	25.18217097	23.27688214	22.13124443	17.63192299	18.56892284
SNX15	16.5338792	47.23023516	40.60892185	36.60996234	47.87415913	31.98742869	30.07967036	22.91781253
SAC3D1	35.87218443	18.76404177	16.93164793	19.18152154	15.41996582	13.43174755	25.55689718	5.568254847
NAALADL1	35.60862638	26.44129168	24.63980378	16.54441741	19.33433722	12.64907497	23.93784285	2.70347489
CDCA5	4.96178879	3.388397516	5.07223521	2.934458741	1.960588733	3.214780381	1.987788256	3.431745918
ZFPL1	12.19531357	28.10844381	27.15408879	16.79633622	27.48568405	18.99061979	32.96632296	22.38137113
TMEM262	0	0	0.182849551	0	0.659656417	0.09271197	0	0.42415329
VPS51	89.64313749	78.22905187	90.90068421	97.88782953	90.65023696	105.7182192	94.53377878	44.77642648
TM7SF2	3.728764127	9.429515202	5.513843426	10.30503799	18.45219272	4.920497427	7.375710589	5.229843363
ZNHIT2	11.05213474	29.33464138	29.23526712	24.64380307	36.7363138	30.38019353	32.27674906	30.43359765
FAU	1060.536419	1660.647975	2986.196914	2373.854824	2629.858761	3368.089128	1526.721714	1305.124944
MRPL49	19.48258437	32.01353297	28.37179793	23.1344048	28.94974562	20.79936879	44.0430583	41.4167176
SYVN1	84.7834849	123.5069174	81.97257415	88.49028235	82.482447	64.35872503	170.7609725	68.0317319
SPDYC	0	0	0	0	0.025062934	0	0	0
CAPN1	160.7657431	246.9436859	217.0929006	232.8594511	258.7694815	192.1096239	268.0849847	248.2632869
MIR2407	2.779014703	4.475372716	0.876675927	1.854853568	0	0.88901889	0	1.35574111
SLC22A20P	0.394027889	0.090649891	0.071029237	0.187852817	0.256248331	0	0	0.109843619
POLA2	4.517806391	4.609511023	5.154148405	4.956838699	4.447348024	6.375008547	5.820080459	4.528787417
LOC112444880	0	0	0	0	0	0	0	0
CDC42EP2	1.241075272	1.652728818	1.596169018	2.325768156	1.303791507	1.77134399	4.100523203	2.608126898
DPF2	86.2253755	98.09887623	80.50491648	86.17615502	91.57238067	74.54654963	118.2948704	93.79743104
TIGD3	0.479404663	0.289515545	0.151234366	0.213319118	0.389714307	0.690136365	0.505754712	0.038979559
SLC25A45	0	0	0	0	0	0	0.063940209	0.068992054
FRMD8	20.85587922	25.47029302	24.82737854	22.91084573	21.73263756	19.01826563	34.18712763	28.67770728
LOC104976804	93.0305167	215.1011914	59.48477794	76.75318515	118.0102129	21.72294464	169.8978854	45.18692577
LOC104976281	3.018748728	3.925287944	0.682054929	1.415850421	1.644829997	0.261002932	2.397725687	1.512497824
LOC112444863	1.069774116	2.505865452	0.490871277	0.714020813	0.695706672	0	0.527644657	0.474444396
LOC112444862	0	0.285246398	0	0.118222623	0	0	0.266944789	0
LOC101903949	0.18959633	0	0.239242403	0.632730423	0	0	0.17144342	0.184988974
SCYL1	62.54164912	73.46287225	67.88668396	56.10675848	68.90554694	56.93846727	97.06002412	98.75038478
LTBP3	11.56888718	4.466852623	5.903527805	2.870721362	7.420849277	3.223578185	7.730828278	1.83276113
SSSCA1	37.18744116	55.87045961	37.48279535	32.99344972	43.84601522	32.69098671	72.99503812	24.41041165
FAM89B	52.48808881	84.07396114	66.02900437	53.94679671	69.83981434	70.20356389	108.3923808	40.92293781
EHBP1L1	149.1066364	210.4499759	131.9496481	182.6532462	183.3042503	118.6333682	243.6478906	148.0348687
KCNK7	4.572463474	10.51939033	7.830401636	6.290632639	8.678092702	9.612363394	4.219053797	2.959057758
MAP3K11	91.65896887	129.4489057	95.47759981	128.2180482	122.8656143	106.5928682	110.7071938	132.7512914
PCNX3	69.39511458	57.94748052	30.73955329	41.81152177	43.92430086	27.72702518	80.80903377	51.66274201
TRNAE-UUC_112	0	0	0.876675927	0	0	0	0	1.35574111
SIPA1	357.8968917	422.2809583	295.4304297	443.1068025	405.095747	411.3208214	401.1559309	403.3963878
RELA	114.2992335	164.9373515	137.5828723	153.9197631	162.9401028	113.1541692	181.2268388	183.7969571
LOC112444834	0.209791182	0.422314127	0.529450612	0.63011313	0.68216796	0.805357339	0	1.381678246
LOC101904027	0.187147669	0.251154834	0.039358759	0.083274484	0.202846377	0.079825804	0.169229206	0.091299909
KAT5	36.3460649	55.21573467	52.7456903	46.01088015	60.04904468	45.69818919	63.23553978	52.00183689
RNASEH2C	31.85662714	73.89085102	104.9956404	56.17163192	89.15668765	75.03875065	88.71259389	36.03093834
AP5B1	30.19711049	51.58755274	39.24071048	49.10292108	50.48484698	42.09807798	66.84353288	121.4887067
OVOL1	0	0	0	0.016569299	0	0	0	0
LOC112444850	0	0	0	0	0	0	0.059424833	0
LOC101904071	0	0	0	0.036915025	0	0	0	0
LOC789733	0.170048678	0.638981687	0.92983007	0.945825024	0.479213938	1.160518651	0.589441542	10.7707362
CFL1	736.3464695	761.5594657	1082.982422	1018.370597	1080.523849	1192.621077	844.4700072	952.9855891
MUS81	18.57781811	34.5050111	19.52643147	17.30859794	23.80403082	17.40777977	54.51052871	11.32379069
EFEMP2	0.788986187	0.158824603	0.09333594	0.065826111	0.19241315	0	0.178361166	0.240566604
CTSW	70.99733596	44.99209874	73.21001199	64.67006894	66.21886876	102.7246254	53.9300889	118.1867096
FIBP	47.46140153	47.94411757	65.03674269	47.43863313	60.76185561	64.14549751	65.47534251	29.81319787
CCDC85B	15.24670489	16.66588368	40.2724711	23.83284592	28.51318626	31.84266256	25.00216537	12.64091322
FOSL1	0	0	0.068421963	0.313659308	0.094035127	0	0	0.070541056
C29H11orf68	32.44588737	68.11531618	74.04820741	59.10918937	73.6193476	62.77670117	91.54584064	64.96433298
DRAP1	33.02023574	63.39618131	93.29419337	65.84258433	84.62123522	72.09463866	98.06720575	38.61103789
LOC104976284	0	0	0	0	0	0	0	0.096461112
TSGA10IP	0	0.199695726	0.093883632	0	0.096771113	0	0.134555838	0
SART1	60.8080013	63.15023305	77.24514174	78.37355437	79.98073644	71.99751255	86.95572838	50.99054028
EIF1AD	10.00429075	12.345473	8.366153933	9.601181045	11.02956309	10.79430289	13.06111702	7.364202148
BANF1	66.28746599	202.5761782	258.5981797	156.3617929	234.3671016	199.242157	256.2380247	205.1244935
CST6	1.979200715	8.499569647	6.34770391	5.173985847	7.293762012	7.386807359	11.33477959	0.241388051
CATSPER1	0	0	0	0	0	0	0	0
GAL3ST3	0.760874161	0.689245165	0.900103273	0.190442068	1.051491711	0.638943253	0.21500757	0.092798032
SF3B2	271.2584111	253.5116981	294.8897163	288.2756372	288.8010741	273.9260783	335.8731109	181.9710509
PACS1	140.1700626	95.91623944	116.237572	111.191037	105.2252274	97.7408501	137.5150841	132.4813896
LOC789018	12.77180389	12.81769613	26.97698205	14.82528947	27.20480845	29.1332139	15.73337514	0.451501373
KLC2	9.260204929	12.52071128	11.24597104	9.699807464	11.47001528	8.647409331	22.8700546	7.925362048
LOC107131974	0.79932259	0.90106992	0.050431318	0.426806337	0.103964762	0	0.144558281	0.233969506
RAB1B	129.5596578	238.6544993	254.7748719	256.3188608	282.5012511	239.0668804	245.0922412	269.1521308
CNIH2	6.319877673	3.116901909	2.043528856	0.949095634	3.955883499	3.386441892	4.428955009	0.539551174
YIF1A	34.08773257	70.77064185	76.02954064	56.51069996	74.11398621	51.16420792	70.47866139	45.84399775
TMEM151A	6.93268139	5.020910227	5.131516596	5.376879835	4.20628567	8.25168392	9.666031063	2.153966689
CD248	1.072970543	0.308558942	0.483546224	1.202116092	0.598101776	0.637460466	0.06930278	0.635615685
RIN1	0.740640161	1.653570752	0.700933392	0.966210645	1.050896383	0.193855098	1.156802098	1.806604898
BRMS1	10.00947408	28.71982582	21.88095386	19.99542458	25.02935398	19.61834249	32.9855829	17.74428636
B4GAT1	4.006644448	4.083777604	5.503771472	3.351256684	4.122852608	3.504512463	6.237111609	7.076290723
TRNAS-GCU_17	0	0	0	2.476908118	0	0	0	1.206940256
LOC112444944	0	0	0	0	0	0	0	0
SLC29A2	0.194691049	0.67185812	0.210575298	0.612605189	0.397928192	0.37369508	0.955701871	5.128916944
NPAS4	0	0	0	0	0	0	0	0
MRPL11	10.11336397	16.85112575	17.62611906	11.62899804	13.67500964	14.73507123	17.92793825	29.21200514
TRNAE-CUC_33	0	0	0	0	0	0	0	0
PELI3	5.354562412	4.086589477	7.241379378	3.340822441	4.19382207	7.507179937	5.073458187	2.282853948
DPP3	22.23410832	30.27729097	34.63466505	33.58434276	30.40751465	26.52186618	38.60086666	34.79160912
BBS1	3.212533506	4.476377966	2.874992933	2.615626842	2.94859899	1.734705097	6.51038287	2.467558449
ZDHHC24	11.72167667	9.245167132	8.152527732	7.92219942	8.931471783	7.440578477	12.41880597	6.961156969
ACTN3	4.367486892	12.86744345	19.86566379	13.40032645	18.07669955	16.96109169	9.980456219	0.726742397
CTSF	55.16129313	167.2243777	127.5988255	147.1300446	192.1164308	142.0739254	79.9969136	126.9763363
CCDC87	0	0.099090752	0.116464682	0.143741306	0.040015555	0.314945121	0.055639812	0.180107554
CCS	77.14591736	133.4514585	94.10507184	73.31369227	110.7190011	77.94778438	161.2706277	58.675081
RBM14	102.0086812	85.31751748	47.4249314	59.10328866	48.23255346	58.57695424	95.10817442	31.72364825
RBM4	145.6236348	178.2429183	147.8345153	146.6764773	158.411873	163.7043379	219.5149988	95.73415595
RBM4B	11.4945131	12.96985034	7.562310251	7.579478362	8.721103728	6.402747624	16.75343904	6.234758228
LOC112444928	0	0	0	0	0	0	0	0
LOC112444843	0.197342484	0.052967284	0.207514081	0.043905418	0.128337824	0	0.297413196	0.609731816
LOC112444842	0	0.391729267	0.241168472	0.115968063	0.1807897	0.044466173	0.157112418	0.203430835
MIR7864	0	0	0	0	0	0	0	0
C29H11orf80	3.21152172	2.283691423	0.552608633	1.169198404	1.030713152	0.186796321	5.317777289	0
LOC101905049	0.287552195	0.231539481	0	0	0.046750986	0	0.097507686	0
RCE1	16.11375735	24.12007139	26.41573955	21.46429497	25.16815387	20.88379607	53.55133565	17.03236056
PC	3.832081522	2.586937921	2.637555051	3.7203245	2.202630663	1.944103319	3.115160629	2.813660762
LRFN4	0	0.804209847	2.344132678	1.226584931	1.169142922	0.562333335	2.023018848	1.812549507
MIR2408	0	0	0	0	0	0	0	0
C29H11orf86	0	0	0	0	0	0	0	0.114879978
SYT12	0	0	0	0	0	0	0	0
RHOD	0.966959358	1.401487071	0.854111342	1.484413318	2.263835179	1.979740826	10.84228452	0.660422981
KDM2A	192.5960913	118.8896945	69.44162368	106.5498426	82.4942159	69.47782793	150.8378524	77.56529052
TRNAS-GGA_39	0	0	0	0	0	0	0	0
GRK2	452.5769887	691.2167293	459.2441816	614.7910793	595.3713058	478.8037064	650.9189555	537.8238878
ANKRD13D	15.65861541	40.5705449	26.9733	30.66935824	39.24190466	23.3958463	38.74050147	17.64782155
SSH3	16.08500905	37.62185624	29.68593027	33.76587174	41.29672141	20.16260317	35.95010076	17.93614776
LOC107131975	0.287116157	0.099080734	0	0.082129586	0.053348679	0.052485547	0.482162954	0.140069492
LOC112444905	1.495148717	1.837541513	0.397190645	0.315138038	0.921164896	0.654522053	0.78273431	0.383898763
POLD4	16.08100581	60.59263518	51.37998042	40.31855992	55.57471239	39.17646046	68.51203121	79.7083461
CLCF1	5.154542697	4.669291997	3.629613356	2.64173564	3.47187588	2.443995214	12.52649324	1.526746568
RAD9A	26.18270863	26.66956802	26.65346623	20.26459068	26.72530912	21.65731996	39.96815218	5.423476814
PPP1CA	242.380169	317.9173379	402.8204833	353.123814	413.4837645	402.5020101	397.018604	219.9113564
TBC1D10C	107.4262871	161.8126948	168.8697005	137.1722178	172.7079901	159.9122728	228.2061636	90.09323345
CARNS1	0.657899705	0.718941621	0.148244945	0.031365372	0.183365231	0.375830316	0.701142825	0.607524016
LOC112444920	0	0.667128197	0.336042056	0	0.538809209	0.113591095	0.428108423	0.288707996
RPS6KB2	16.5177978	31.71954848	22.4903924	21.74652328	23.6989043	21.28172919	44.09031627	19.55013579
PTPRCAP	330.0224859	676.5353633	1161.927605	728.5227527	953.9312449	970.4836622	1347.742881	269.041689
LOC112444921	10.09852135	5.059547473	5.23872053	3.295237644	5.448489582	5.791079537	7.778802653	4.634614982
CORO1B	40.16766486	33.84868851	41.41797481	39.1096705	55.96137379	34.72182886	53.46840869	74.23985488
GPR152	2.8261763	0.786137533	0.162100665	0.480157129	0.434424186	0.13150634	1.208094209	0.050136323
CABP4	1.654715117	1.399010272	0.208800466	0.496997877	0.107611161	0.741090787	2.094798065	0
TMEM134	6.710928672	12.22475725	15.06228131	10.94102075	18.45893228	15.34473602	32.03314307	7.513923071
AIP	85.87865723	152.3262093	180.5420243	121.0743814	170.7624959	127.4123126	214.2871577	105.8068225
PITPNM1	104.3521342	83.11254467	62.94745761	70.9053718	73.14877628	60.93288123	167.9175386	33.28383105
CDK2AP2	137.5271294	241.0896226	255.0919497	186.9077905	241.3151521	226.7177375	307.2413333	120.1767655
CABP2	0.155812652	0.439115871	0.78644968	0.051998583	0.759972831	0.249225726	2.113415427	0.076013134
GSTP1	22.93688577	61.07271011	62.78658216	43.18299631	69.41249508	48.81995173	88.99535245	22.24575739
GSTP1_1	100.9184888	130.763908	202.3194265	146.759691	204.2671778	200.5500096	183.6775524	121.2905946
LOC112444865	0	0	0	0	0	0	0	0
NDUFV1	44.37404559	51.97926955	76.4253227	62.84331981	67.77578071	70.06970096	80.34770504	41.75503761
DOC2G	3.03344181	3.728107571	2.484681721	1.847068243	2.04195848	0.783138885	10.2982986	1.791413424
NUDT8	7.55457857	19.21341325	12.61346355	16.41823383	21.56914716	13.08577668	29.49107108	8.899128975
TBX10	0	0	0.067614731	0.107293431	0	0	0.33917359	0
LOC508879	0.158391687	0.612184026	0.239840135	0.740029804	0.412027743	0.304021138	0.171871761	0
UNC93B1	179.9298518	191.8286935	167.3945971	226.3044957	211.8501048	184.0647489	247.6815665	260.8257048
ALDH3B1	9.397677064	21.01628984	14.18695781	18.61428349	19.37400505	10.8813111	12.17917076	50.13419765
LOC112444853	0	0	0	0	0	0	0	0
NDUFS8	74.16167774	113.1899868	130.8926783	103.7886814	135.8518829	122.3885467	162.4175706	102.4703664
TCIRG1	100.3108052	177.0934994	90.49393552	126.3454247	135.1169512	92.82604186	192.4445794	225.1387224
CHKA	10.60724595	10.19134857	7.64519833	6.383826051	7.740030986	8.742071605	21.65437961	10.57752001
KMT5B	68.84020392	57.47311916	28.30990228	40.19127695	36.05923801	27.74288042	52.98283327	31.69040607
C29H11orf24	3.372744643	2.148289955	2.445556024	0.940774365	2.291610383	2.737648739	3.140860466	8.423424728
LOC112444893	0.380909791	0.162376843	0.014136811	0	0	0.014335847	0.060783452	0.021861962
LRP5	49.07214206	30.98310035	32.77701741	24.72827755	30.71604785	24.19281269	41.29271029	11.89348753
TRNAA-AGC_28	2.779014703	0	0	0	0	0	0	0
PPP6R3	140.6650279	95.32980466	59.87203579	76.85774508	63.58088536	54.22267009	113.2843221	42.5748868
GAL	0	0	0	0	0	0	0	0
TESMIN	0	0	0	0	0	0	0	0
CPT1A	101.2885072	61.18342557	36.8650403	47.65619786	34.16584887	53.82980678	63.37979742	134.6714588
LOC104976293	1.864025176	10.13127062	9.702506779	4.250824448	9.39480043	3.279703683	8.568232775	9.472540297
MRPL21	15.49280675	21.88998946	35.87170938	22.53486723	30.89169101	27.96054078	23.39313347	21.17710591
IGHMBP2	8.159043663	18.31414067	10.77849982	11.44280717	9.865368068	6.006483532	11.58596584	29.39588691
LOC112444924	0.665935185	0.560590181	0.05729395	0.202035677	0.137797521	0.135568085	0.218972795	4.99127964
LOC507247	1.082788039	1.183252375	1.561505884	2.800489456	0.540701981	0.655664141	0.839242665	41.12707591
LOC615853	0	0	0	0	0	0	0	0
MRGPRF	0	0	0	0	0	0	0	0.2390558
TPCN2	18.95281132	31.43394076	12.95827088	16.83314132	12.98033595	8.889306495	29.76989485	35.44960232
LOC112444899	0	0	0	0	0	0	0	0
LOC104970116	0	0	0	0	0	0	0	0
LOC112444901	0	0	0	0	0	0	0	0
TRNAR-CCU_24	0	0	0	0	0	0	0	0
ORAOV1	3.719527674	4.70642139	3.952413775	2.613262126	2.909981438	2.755541868	5.512943491	5.975801799
CCND1	3.073758686	0.343752324	0.430958537	1.025790231	2.276592013	0.21851306	1.080901695	0.333229296
FGF19	0	0	0	0	0	0	0	0
FGF4	0	0	0	0	0	0	0	0
FGF3	0	0	0	0	0	0	0	0
ANO1	0.073171532	0.103107099	0.115414504	0.244191723	0.011896419	0.023407891	0.01654143	0.01784835
FADD	32.33434462	47.3467486	62.03284339	51.95560909	45.32704072	47.88841421	56.09458666	99.67018085
LOC112444841	0.229408921	0.170512635	0.155873834	0.20023254	0.172144159	0.124196619	0.095743455	0.602630225
PPFIA1	24.59972112	22.22166387	13.33376479	18.28233302	16.52187111	12.50258759	30.13924018	20.49212454
CTTN	1.570726652	1.714455842	1.079101787	0.908597403	0.408596542	0.491316014	0.789076304	0.306511325
SHANK2	0.178234227	0.264371065	0.011837111	0.037567089	0.061005865	0	0	0.146444614
LOC104976302	0	0	0	0	0	0	0	0
LOC112444879	0	0	0	0	0	0	0	0
LOC104976304	0	0	0	0	0	0	0	0
LOC528168	0	0.066420888	0	0	0.017881714	0.017592404	0	0
DHCR7	29.34116766	20.99262193	25.68600829	23.32830844	22.59337862	18.13929846	29.73308595	18.4414474
NADSYN1	7.910076906	34.62190277	12.79717924	15.99616295	18.98385218	12.64073237	26.70788583	18.23254768
LOC112444883	0.13075609	0.631715517	0.103121725	0.087273162	0.276362663	0.292806093	0.266032893	0
LOC112444867	0	0	0	0	0	0	0	0
MRGPRG	0.078267004	0	0.098761331	0	0	0	0	0
LOC112444884	0	0	0	0	0	0	0	0
OSBPL5	5.467686332	7.216678399	5.423503618	5.191940773	8.962822675	3.354014583	8.257294352	7.768483201
LOC510798	4.01387779	2.76067406	0.844152913	1.227903887	2.012142411	1.926085443	1.436704337	16.11409518
LOC112444938	0	0	0	0	0	0	0	0
CARS	36.43159886	113.6580428	84.76548185	65.10404719	72.65068441	43.49932329	49.38100659	76.19957052
NAP1L4	65.83775637	62.34343308	55.68959591	46.37495099	53.43473878	43.27494675	83.42714258	42.76098978
