gene	HZ_Blood_10	HZ_Blood_1	HZ_Blood_2	HZ_Blood_3	HZ_Blood_4	HZ_Blood_5	HZ_Blood_6	HZ_Blood_7	HZ_Blood_8	HZ_Blood_9
ROM1	17.7097463	14.88924136	18.18992046	16.35205681	21.178105	23.17653232	25.14402927	14.14371183	16.48714218	21.39934126
B3GAT3	38.02548552	48.19814029	39.21361131	43.5780443	57.31456825	49.15000819	36.79821921	36.00187801	48.55858984	59.02197032
GANAB	154.9329266	136.5628735	131.3152372	135.4879678	140.0412926	131.0857145	160.9263097	133.4685351	142.8028855	143.9029974
INTS5	19.07480061	16.14282377	12.63793351	19.24785964	19.77529532	22.60308356	17.5340832	20.16541177	16.87487095	15.69615523
CSKMT	3.608972413	1.907156157	6.991166878	5.533114206	4.994280151	3.356882376	1.460404339	3.381683121	2.35765106	3.671559344
C29H11orf98	43.97980755	40.8980711	33.68624548	49.7333873	46.77307876	54.05244667	53.54726745	34.88772512	39.13266391	44.25741602
LOC112444961	9.416413526	3.935417222	16.67036183	4.38705144	3.7344691	21.00292931	0	8.451740861	8.26059447	14.5098978
LBHD1	1.147529129	0.456751181	0.483697599	2.376120191	2.654751412	2.132931071	0	3.662113816	2.432799121	2.286216342
UQCC3	21.70226023	44.09404749	25.9666615	41.05971511	47.70948479	34.30192611	27.89928484	23.51976496	40.5895102	34.89711069
UBXN1	199.078951	189.1307749	173.8967458	245.7770022	300.5360543	229.9550862	304.3517122	163.3963739	227.6050312	297.4169487
LRRN4CL	14.09971793	12.8783218	15.38977036	11.1659775	13.70161262	16.36811505	10.64725936	10.42023753	16.70906212	13.24456344
BSCL2	27.25677576	20.7947699	51.6540054	24.77186063	28.17396941	33.0109332	33.39514136	34.47898185	41.00598016	37.54868175
GNG3	6.937527766	6.715591414	10.48052284	5.286366134	5.282619264	6.437131975	0.27777844	3.099566005	7.790054279	10.91906451
HNRNPUL2	270.1586915	263.9078278	191.1706615	275.6283348	288.2203602	262.6569534	271.1657971	203.7748828	199.934278	237.4609991
TTC9C	9.271608254	10.42963339	8.619727015	9.545256739	9.095234299	7.936976549	8.182203671	8.0469704	7.500108253	7.854821109
ZBTB3	1.835459224	1.835296294	1.926217822	2.173787421	1.33339979	1.316175353	3.1938	1.494485581	1.339296548	1.409738376
POLR2G	44.58674293	40.55583541	40.88543437	42.07323516	52.8643511	31.09588034	58.82795329	38.87086061	68.1444468	57.13463987
TAF6L	15.64032395	15.44007472	13.95120492	13.62022017	17.15741128	20.59028579	10.50438085	12.58731988	16.82442775	14.92922988
TMEM179B	34.8345137	29.91033273	35.23961922	24.26561594	33.93875656	40.42039066	43.43549074	25.25365938	38.59587312	27.5295817
TMEM223	46.54876539	51.76558284	53.0358208	50.43214242	59.95111948	46.14450556	43.88899354	33.87418462	66.71800341	54.09767081
NXF1	114.6872447	90.47113471	93.76324894	45.83706287	88.82975846	102.9941116	38.92866425	74.42753799	107.2871315	77.62803276
STX5	78.58842121	67.62639109	62.70668694	70.18696708	83.29158172	76.84488395	81.0290789	70.35833969	73.45195761	81.19250563
LOC112444859	0	0	3.504142733	0	0.289207846	0.162652623	0	0.174540456	1.279447584	3.541318219
WDR74	28.81254389	21.72449155	27.49039495	29.2515627	30.45875062	38.60211467	12.87732008	23.06427451	34.44798384	28.72553894
LOC112444936	0	0	0	0	0	0	0	0	0	0
LOC104976274	20.02209479	7.875639593	9.098475868	5.764291574	8.577537467	10.69892809	0	3.997807582	8.641348367	6.79941746
LOC112444959	16.70292399	5.98344047	17.6012182	4.611433259	2.76009869	8.071959143	0	7.995615164	7.326360572	0
LOC112444957	16.7643318	12.31884803	37.83226547	16.02133982	14.32004144	14.95686547	0	27.16157504	23.75680156	12.52480929
LOC112444955	12.52719299	5.98344047	20.27660336	0	1.987271057	19.00014998	0	0	3.296862257	0
LOC112444950	1.308811208	0	7.944191616	3.252092858	5.190633357	0	0	1.253044168	0	0
LOC112444960	0	0	0	0	0	0	0	0	0	0
LOC112444952	25.38404896	2.204425436	10.50514812	3.822635465	0.915190618	4.117679563	0	3.313972075	0	0
LOC112444953	4.871686165	1.163446758	2.464170548	2.017502051	0	7.606269192	0	0	0	0
LOC112444954	0	1.102212718	0	1.911317733	1.830381236	0	0	1.104657358	5.060972764	0
LOC112444948	23.80166669	9.573504752	24.07846649	11.41329732	0.993635528	15.64718234	0	1.199342275	21.97908172	0
SLC3A2	83.68718742	96.85065296	69.99617944	81.52996275	99.00066816	90.83035207	96.5937484	76.20808696	89.79104431	87.36301013
CHRM1	0	0	0	0	0	0	0	0	0	0
LOC519202	0	0	0	0	0	0	0	0	0	0.191936681
TRNAE-UUC_110	0	0	0	0	0	0	0	0	0	0
SLC22A6	0	0	0	0	0	0	0	0	0	0
SLC22A8	0	0	0	0	0	0	0	0	0	0
LOC104976276	0	0	0	0	0	0	0	0	0	0
LOC532368	0	0	0	0	0	0	0	0	0	0
LOC112444882	0	0	0	0	0	0	0	0	0	0
LOC526757	0	0	0	0.030880133	0	0	0	0	0	0.334257077
LOC522784	0	0	0	0	0	0	0	0	0	0
LOC520237	0	0	0	0	0	0	0	0	0	0
SLC22A10	0	0	0	0	0	0	0	0	0	0
SLC22A9	0	0	0	0	0.042437149	0	0	0	0	0
LOC517475	0	0	0	0	0	0	0	0	0	0
HRASLS5	0.225425067	0	9.178876924	0	0.894016542	0	0	0.107909973	0.098877617	1.852591922
LGALS12	1.125577639	0.650140994	1.218109381	4.661333097	4.380894553	1.401240209	1.624547821	2.380783918	2.227432311	2.522792815
LOC536947	0.245116285	0	0	0	0	0	0	0	0	0.137346723
LOC618367	32.90199945	26.37658799	18.2552271	26.17083652	10.80681285	16.81102235	25.97067717	6.313892801	20.4714257	12.61558032
LOC614402	0.219775316	0	0	0	0	0.980399896	0	0.210410925	0	0.492589376
LOC100336631	0	0.158351922	0.335388052	0.137296926	0	0.887363838	0	0.158703137	0	0
PLA2G16	2.833966309	4.415858318	2.161942478	2.655086143	5.840734403	3.150161213	3.139080333	4.514610258	3.036315527	2.585865873
ATL3	17.77696001	13.08536206	13.78021588	18.15488732	14.17093301	14.76063716	20.09697429	20.40150552	13.96743412	12.8256683
RTN3	121.8412639	122.1337617	103.435546	100.8181569	117.3030814	99.3985155	133.6431651	182.238769	114.2528206	93.49448986
C29H11orf95	2.121876277	4.186421104	2.693712925	5.157504848	3.245069375	5.03590322	1.304939235	4.116041018	2.603563531	3.543558496
SPINDOC	11.15257347	8.795533611	10.02285518	8.592732782	9.401479015	15.11033728	15.91479032	5.462842659	10.85302482	9.572347591
LOC112444891	0	0	0	0	0	0	0	0	0	0
MARK2	121.8990508	122.1418213	127.8957698	85.82366639	128.5507029	130.5104462	117.1109907	95.61087586	130.3466279	115.1686365
MIR2406	0	0	0	0.994932518	0	8.573798542	0	0	0	0.897457357
RCOR2	0.430558188	0.274200218	0.725942224	0.802378066	0.31305211	0.128045682	0	0.549616754	0.125903087	0.26806214
NAA40	5.325978371	5.447500404	5.714456853	6.394119997	7.510177735	6.887640079	4.25427054	2.549522075	8.235413594	8.098864412
COX8A	397.1344324	391.1956726	352.7242136	210.2373509	466.4160727	381.5361658	301.202397	324.1323833	456.8197014	458.7309567
OTUB1	124.7749088	112.8490901	121.8264588	104.9173835	116.2168299	131.2867734	119.9131203	104.6964162	155.8651832	117.1461042
MACROD1	9.61245007	11.37446109	15.68425384	4.05783298	14.46182403	16.43286123	17.81632411	9.915354449	18.33403599	12.69514997
FLRT1	0.389302335	0.081350883	0.06153589	0.141068401	0.250890214	0.021708078	0.633248519	0.093178645	0.085379341	0.336297492
STIP1	82.88826032	81.05567357	65.56101754	89.85377706	80.55072016	85.20263335	85.18644651	76.07827829	94.8031058	67.94777857
FERMT3	496.4012163	387.868568	420.9327837	344.5169189	394.317038	474.9771176	295.0916047	357.2877788	368.930845	356.0360891
TRPT1	3.185691526	1.601685786	3.901210733	0.833232205	3.790254071	6.432398093	4.783312872	3.772309831	3.309469761	3.757995433
NUDT22	15.70252401	16.02759688	17.48090243	14.31222224	27.69667634	22.90143613	7.320813314	15.44533183	14.46701617	21.26673071
DNAJC4	24.02756689	14.46815524	23.8395516	13.56498452	22.80474983	17.36031062	2.158475092	10.56797496	16.39423308	22.47741851
VEGFB	43.51501603	33.99927846	35.0030973	41.89355163	52.95149574	53.84610187	37.67579265	44.82180504	55.43594443	54.5624338
FKBP2	31.49074799	42.31447679	48.21724739	40.89124222	40.13771639	46.75537178	14.33691298	21.70361953	34.24053266	40.49915868
PPP1R14B	75.83500743	73.00465915	93.76513092	75.71380882	109.1888874	113.4639256	72.08583297	57.87664005	88.27241254	100.5041938
PLCB3	9.81534042	9.741222402	11.62640467	6.341375765	7.521896225	8.786722658	3.956659266	6.201144715	9.339028377	7.755017407
BAD	59.0489316	79.88050211	58.18204435	52.08759236	99.58107374	86.18281691	52.03651248	47.27004884	66.55312134	78.42221287
GPR137	26.28254217	16.03405616	26.0083883	13.5969466	22.14573302	26.11516193	8.072952127	15.20734649	20.65028102	24.83551928
KCNK4	0.662751826	0	0	0	0	0	0	0	0	0
CATSPERZ	0	0.055622953	6.891823603	0.289362844	0.877513448	0.207797906	0	0	0.15324061	2.088107954
ESRRA	47.328673	56.05875778	59.9759157	43.58359282	48.27368329	57.52640566	45.23013926	34.88995708	56.97518643	43.11737544
TRMT112	48.17665451	49.73734891	43.19253779	75.19262684	54.6199046	35.25348037	49.02117424	34.867975	62.3479193	49.79621758
PRDX5	308.581235	363.895085	284.4032788	223.9079031	236.7573907	263.1571575	150.6064197	212.2518394	352.0573394	193.6783203
CCDC88B	55.92396258	76.23279928	73.93065804	49.49080743	62.58078935	81.37355883	41.65177348	47.0116998	68.34893037	55.2378612
RPS6KA4	31.31798249	32.25526943	31.65556906	28.88200715	34.27625079	34.70368472	26.63371697	21.92075166	30.45211007	30.7123267
TRNAE-UUC_111	0	0	0	0	0	0	0	0	0	0
LOC104976279	0	0.431794673	0	0	0.239018856	0	0	0.721253945	0.660883041	0
SLC22A11	0	0	0	0	0	0	0	0	0	0
LOC526067	0	0	0	0.086515871	0	0	0	0	0	0
NRXN2	0.550758622	1.555498451	0.787296434	1.725509673	2.877527247	1.324583977	1.617972181	0.985805638	2.426281754	3.023465705
LOC112444844	0	0.052042847	0	0	0	0	0	0.04172662	0	0
RASGRP2	372.882021	348.0484646	479.1059838	301.2848061	374.882163	464.0758496	335.1069289	311.8009038	412.5581732	334.3009138
PYGM	9.353637436	3.762219411	4.731207452	2.701329062	2.294077816	3.678460409	3.326323721	3.534903546	4.237721194	3.494100643
SF1	257.5102014	270.5528975	259.7077595	230.6261241	283.6644482	279.1184156	314.0175795	210.7578468	273.973909	246.3475514
LOC101902942	0	0.475955492	0.252017442	0.206335437	0	0	0	0.715516698	0	1.302842924
MAP4K2	273.236043	227.3064811	346.4066511	212.0174171	245.8573164	317.2681207	249.3050094	160.6686794	250.7288392	240.2883962
MEN1	132.7614357	134.6305087	134.1216472	97.62564982	116.6604254	155.6346424	111.9570805	112.267048	117.3418942	127.6139752
CDC42BPG	9.707917091	9.05094816	11.00030564	5.611168755	6.356764171	11.23443602	6.523458522	4.371010893	9.065409911	7.628827156
EHD1	340.9863972	418.3422129	386.3307383	226.222243	310.5111026	426.6143302	302.2355692	421.3598332	438.1246876	334.2368188
MIR192	1.654534924	4.741594335	10.04265733	1.370378752	4.593220838	7.380746386	0	6.336147866	1.451448793	2.472241021
MIR194-2	15.84765379	8.074040153	10.68796864	3.500244522	2.514017602	6.59820942	0	0	5.560972482	0
ATG2A	139.7708176	124.7767142	203.4906433	64.98304024	111.5694169	143.3763872	90.15255298	101.9422499	149.0293899	116.1858281
PPP2R5B	30.51778734	21.67170029	25.04631498	17.30672564	27.24240619	31.92727033	21.12718071	16.30663605	20.82599413	19.75664135
GPHA2	0.770339833	0	0	0	0	0	0	0	0	0
MAJIN	0	0.044486546	1.319109884	0.077142936	0	0.207742729	0	0	0	0.208755349
BATF2	0.036906713	0.881399059	0.821390183	0.458523193	0.322011514	0.428058439	0	0.106002474	0.323765934	0.523894509
ARL2	25.74713399	19.57715546	27.09776486	21.51648007	21.75008645	29.97583977	22.01673014	17.90723028	20.81429167	22.16879193
SNX15	30.17546359	56.29697612	25.64905075	17.99309074	49.48896228	65.12911924	30.03528795	47.35307403	46.17597504	29.36705707
SAC3D1	13.97876995	11.95085029	16.04269104	18.24265083	16.49182076	14.93451764	19.63687052	10.74025868	16.33341672	11.62847459
NAALADL1	14.66361351	18.61514813	26.68835876	16.46174431	18.33219037	30.1218368	14.80787748	11.12568157	23.28533205	14.48620075
CDCA5	3.149250994	3.890162535	6.426678853	4.497218194	4.522118349	4.505225875	4.076377109	4.002758427	6.525677822	2.880199059
ZFPL1	15.67492915	18.38423503	22.91114295	15.84740161	21.23801129	28.96520395	29.1476522	14.20594984	25.44651954	19.83768972
TMEM262	1.252719299	0.119668809	2.154389107	0	0.69554487	0.447062353	0	0.599671137	0	0.280775945
VPS51	72.95893054	76.69856017	86.27343604	114.496454	106.1315082	118.3193585	125.5169306	104.8756067	90.98307373	105.2090117
TM7SF2	7.756642187	11.35513344	11.46454993	6.382769269	10.78673836	9.93115249	7.512303317	7.233253236	10.51612583	11.62776887
ZNHIT2	14.79199625	18.25456415	24.55817427	22.80314667	21.78138898	23.55286123	37.90252065	14.83931967	33.34114938	30.19266748
FAU	1928.903474	2337.226885	1998.350457	3169.590548	2402.842609	1820.982055	2073.381497	1988.089624	2616.258797	2495.174362
MRPL49	25.65591508	35.17234018	30.95691643	26.80540414	31.53447428	27.95699804	32.34699692	17.25017141	31.44076346	30.98307417
SYVN1	85.66485779	61.83932716	62.89212862	62.11694335	94.70292176	83.05487761	68.90855839	98.51080525	93.43986572	84.82367822
SPDYC	0.133268011	0	0.03370446	0	0.07927943	0	0	0	0	0
CAPN1	249.6385594	275.1310845	232.405224	241.0833952	242.3022277	255.3177514	231.183037	211.5961276	278.5804486	250.0189255
MIR2407	10.81113916	3.442527394	6.076036967	1.989865037	0	3.215174453	0	2.300108472	3.161374767	0
SLC22A20P	0	0.371889752	0	0	0.038598494	0	0	0.419303903	1.19531077	0.363564856
POLA2	4.601202064	4.190963795	3.815780872	6.868615891	6.811162392	3.842581386	12.88017443	9.271303612	5.702626296	4.656757835
LOC112444880	0	0	0	0	0	0	0	0	0	0
CDC42EP2	0.412660475	0.591304705	1.043648703	0.78611374	1.407455501	1.399042186	1.610984234	0.395077455	0.905021012	1.171551392
DPF2	94.76574777	80.62819084	78.84719534	62.91683969	75.89569974	88.25150014	72.88807441	72.3796205	82.22955366	73.46435397
TIGD3	0.656209795	0.527881318	1.397560295	0.572115588	1.040988777	0.986037485	0	0.859709705	0.878643873	1.238554777
SLC25A45	0	0	0	0	0	0	0	0	0	0
FRMD8	24.65064477	25.09795263	23.05775341	26.89761911	30.76089218	25.19144993	19.33158892	25.12856494	29.38414983	27.56648336
LOC104976804	237.5635246	128.87088	237.087793	46.59995903	52.82384442	117.8429235	32.58569382	79.65759892	155.8796484	59.84644792
LOC104976281	10.77394016	5.39027012	11.54141572	2.482829791	2.643434152	12.17667317	1.906298533	5.115232183	8.616171286	4.386947695
LOC112444863	6.137483816	3.614158673	5.358330587	0.557085897	0.800243379	3.375470783	1.51486459	4.105131276	2.360169849	3.015043699
LOC112444862	2.245852993	3.120583621	1.858885349	0.930070794	0.566800243	2.595720004	0	0.586407166	2.23884709	1.258425362
LOC101903949	0	0.313152025	0.663253381	0	0.130008387	0.877412094	0	0	0	0
SCYL1	77.80701859	80.52851373	79.36535152	66.07597878	74.6269689	85.98746243	86.77573383	57.97925361	73.21503316	74.41855237
LTBP3	5.311807345	4.42182257	6.970301736	4.47495782	4.38176415	6.336865122	2.871242568	2.164960181	4.739691211	4.909610522
SSSCA1	57.89392769	54.30574138	48.51955481	37.55981464	52.2436087	53.63415705	36.10540154	32.78083058	49.75592418	35.14929857
FAM89B	73.84084315	79.11437955	90.11823717	64.50242272	77.83478305	98.04325759	65.48516497	56.43571703	62.94564791	65.35840042
EHBP1L1	184.9591599	216.9465271	224.472794	123.832775	168.5816782	233.6144956	90.64575836	108.2594648	207.2980819	166.4743655
KCNK7	9.680627521	21.73194386	28.8899627	7.416686473	14.07726507	34.40364838	11.62836259	13.74775045	15.85243796	13.38012321
MAP3K11	89.18451616	111.1917116	114.5550212	59.82851613	87.11796638	111.5845154	58.37971711	86.62735346	90.48566924	80.75837711
PCNX3	58.09763549	54.32584046	76.25025215	41.01850509	54.69170345	71.29621831	41.06141133	37.49204421	60.60152036	49.59238983
TRNAE-UUC_112	0	0	4.860829574	0.994932518	0	0	0	0	0	0
SIPA1	361.7965941	348.8850017	469.9643919	240.2300897	371.002852	438.4067984	246.0249312	305.6537263	421.4766744	331.0684896
RELA	189.7350876	207.9761377	165.2547192	140.5102618	215.6106392	190.4267672	178.200099	172.6330323	193.7957399	194.8812821
LOC112444834	0.181365772	0.173253705	0.183474953	1.051521234	0.935065492	0.889963835	0	1.215465801	0	0.338750709
LOC101904027	0.161790315	0.103035875	1.09114563	0.089335884	0.085552875	0.384924535	0	0.154896604	0	0.282042257
KAT5	46.25167106	48.03306295	50.07511233	44.72534667	52.8874814	61.58328792	50.8806806	49.97527068	57.05145843	52.06654321
RNASEH2C	107.0096314	92.66853428	87.32404378	81.70883307	104.3317305	105.862968	88.05229329	70.83615309	95.7978882	105.0277517
AP5B1	37.52487512	41.12573638	42.28557844	33.17919808	38.31309137	47.12678525	50.97969445	39.05379162	44.75788977	35.60862054
OVOL1	0	0	0.434215074	0	0.03404527	0	0	0	0	0.016033869
LOC112444850	0	0	0.258630145	0	0	0	0	0	0	0.127336029
LOC101904071	0.071720571	0.091350236	0.411142959	0	0	0	0	0.091552845	0	0.160749587
LOC789733	1.984609787	1.802220963	2.057262251	1.440831306	1.049439032	2.098532418	0.220732574	1.3370706	1.31112991	1.903743016
CFL1	767.5969235	800.0819801	625.3841711	1091.8058	958.0557117	817.7817488	1049.01809	716.260078	730.8689669	896.8037029
MUS81	36.12724853	41.21702748	46.32558009	31.90122271	38.07131601	46.03655491	43.81541602	18.47268591	34.27207608	34.51449477
EFEMP2	0.341041715	1.140257007	2.501306808	0.176543689	0.439576242	2.129903284	0	1.183599814	1.421107374	0.668839148
CTSW	77.36723863	115.2817187	68.50488716	98.18768139	115.3011361	69.47629266	148.4307229	58.9772535	77.46817733	145.6573864
FIBP	68.22621274	78.90922421	78.21311622	75.43866138	99.89379917	93.72577511	99.38667679	62.07268756	76.8672912	98.65159443
CCDC85B	22.53723973	29.81468234	25.97742409	31.11101294	34.39805236	29.24706979	40.81266222	20.9231051	25.88190931	33.98176151
FOSL1	0	0	0.695517845	0	0.074363315	0.111526603	1.313854404	0	0.466056793	0.280175568
C29H11orf68	41.37185789	53.80493777	54.13593142	50.84105169	55.42065854	63.24069529	57.56210307	48.5964264	63.95771888	51.86555642
DRAP1	78.05600925	79.08123966	78.15155747	79.42759855	100.9707558	112.8570934	68.93652699	47.31484579	67.37941277	102.0371583
LOC104976284	0	0	0	0	0	0	0	0	0	0
TSGA10IP	0.214401836	0.491549144	0.563927539	0.142063714	0	0	0	0.164213123	0	0.256291001
SART1	62.96685839	78.11628052	65.27823373	79.57403438	93.95746806	82.05448907	90.09655579	56.52369635	54.9950322	69.97229969
EIF1AD	11.23316722	10.97516977	9.784777593	11.50806247	10.26979002	13.44644062	8.478118974	8.745714457	11.44810647	10.30413032
BANF1	163.316297	215.5563013	152.8978586	201.2361918	209.0178787	176.4045397	116.6273128	99.99611704	127.7866611	157.4014446
CST6	5.275679651	8.172504057	7.50069474	9.447814483	9.613221778	15.51996947	6.850964846	10.51130872	5.003368195	4.580680721
CATSPER1	0	0	0.365965923	0	0	0	0	0	0.317354728	0.10810955
GAL3ST3	0.411112757	0.431997108	0.707019398	1.464178704	0.880436544	1.137043255	0	0.629753093	3.065530619	1.167157388
SF3B2	236.2843203	242.457982	201.7720825	253.1184307	260.6797852	261.6206734	245.7300512	234.1007201	241.3389365	244.8394568
PACS1	138.2199812	101.5798116	129.6416735	98.11160091	150.8221685	139.1877255	150.937823	102.0193232	120.3054457	128.2566365
LOC789018	12.48147331	26.29219827	17.32114042	27.7001559	34.65031924	22.98536822	21.14360273	21.75449308	16.70490426	20.5629098
KLC2	22.81337363	15.38328336	26.7768865	11.38318308	20.53600816	24.2551969	14.24365753	8.904879052	18.2066826	19.79260506
LOC107131974	1.796650217	0.132022327	0.629149927	0.228936403	0.383673293	1.911200364	2.144300709	0.264630289	0.424340033	0.464641043
RAB1B	235.7053767	269.8067991	217.4497363	231.0225965	305.3870965	285.0228707	217.8023117	182.9992733	231.2264279	274.5595029
CNIH2	3.278143961	5.871600462	8.912467308	2.092922688	4.929484669	4.63078605	9.707534397	5.819238607	9.166509547	9.439378197
YIF1A	75.66379057	79.58356244	76.46314495	88.33030778	95.8348381	90.81334709	34.99957887	69.54224415	106.7612434	105.8583965
TMEM151A	1.339295166	4.062068406	5.825942738	6.572480908	6.931546813	8.66300664	10.25584729	4.29546794	5.433927228	6.403849975
CD248	0.033128202	0.06329291	0.63675582	0.164631826	0.578087916	0.266008011	0.994839295	0.729482834	0.464990017	1.212771049
RIN1	0.902223989	0.639451653	0.529964326	0.361583507	0.877222206	1.09057693	0.466129371	0.696597737	0.817011999	0.848012312
BRMS1	28.82386102	31.63863693	34.89224397	26.97760561	33.6413641	38.16651147	24.46071774	18.26100711	25.74026926	28.75075429
B4GAT1	3.419923688	2.764349497	1.508072375	2.614682658	2.469184288	1.799425969	0	1.553148246	3.07707144	2.22748916
TRNAS-GCU_17	0	0	0	2.657197823	0	0	0	4.095315084	0	0.79895594
LOC112444944	0	0	0	0	0	0	0	0	0	0
SLC29A2	0.504934842	0.34453592	0.632427648	0.477960453	0.553079277	1.158414925	0	0.483420111	0.506236047	0.592809096
NPAS4	0	0	0	0	0	0	0	0	0	0
MRPL11	18.26521624	17.77902845	15.76290735	18.21129196	25.19891088	15.13745182	18.9766823	16.9896956	12.98566674	16.36242836
TRNAE-CUC_33	0	0	0	0	0	0	0	0	0	0
PELI3	5.172462749	4.172066135	4.784687361	6.184474958	5.044576058	7.344156044	5.097046301	3.718869435	4.078514475	4.210242914
DPP3	35.80479946	29.52287819	29.13581595	35.09239599	38.36458093	39.76244939	43.22877229	31.84356834	31.46503926	36.8401102
BBS1	5.692388012	3.123431189	5.57925407	4.682127401	2.624697622	5.676145435	2.661731414	2.413770616	5.512049581	3.796655853
ZDHHC24	9.239802222	7.469772816	8.992092415	9.331543608	8.430079769	7.731046415	6.884861225	6.768262773	8.273654327	7.499281066
ACTN3	20.13717005	18.78912148	22.23675398	31.27262859	18.17795838	28.30698541	35.56824977	19.36321289	27.39682265	17.77810303
CTSF	113.726249	173.6678175	238.9229278	96.96489239	162.3774596	205.5507433	102.4830622	148.6071629	222.4135787	142.6795285
CCDC87	0.239373115	0	0.807189624	0.02202914	0.506311097	0.142376545	0	0	0.793300189	0.953803633
CCS	125.0411912	138.4778441	161.2168924	105.6842824	104.1982798	131.4939728	64.19986316	65.97763181	126.0465757	99.95594893
RBM14	48.50853296	47.10428519	42.21513228	47.53075556	43.29360063	44.22216281	62.52898276	43.51122594	48.24794035	35.48695965
RBM4	166.9162094	185.0771648	157.077658	174.3418524	156.2311715	175.6512093	157.2651577	154.315781	192.749138	142.5389626
RBM4B	7.256681628	5.339596106	9.325146397	5.116954755	4.157021401	6.843698041	4.406350246	4.057913785	7.857084754	4.045806457
LOC112444928	0	0	0	0	0	0	0	0	0	0
LOC112444843	0.682415183	0.108648724	0	0.235506076	0.315746698	0.253683242	0	0.490003653	0.299326016	0.72227275
LOC112444842	0	0.143487781	0.698983629	0.099527337	0.119140951	0.214418395	1.443420137	0.172567234	0.05270763	0
MIR7864	0	0	0	0	0	0	0	0	0	0
C29H11orf80	2.992721682	1.274433455	1.240191098	3.046162636	2.43097508	3.216937158	1.227159359	1.070136816	0.790776994	3.097925375
LOC101905049	0	0.029683971	0.031435202	0.051474184	0	0	0	0	0.327116028	0
RCE1	19.2287735	17.74315545	18.91037602	24.80171564	24.27088005	31.2306287	31.52379848	15.84467119	23.55327935	25.48522999
PC	1.773550315	2.493385611	1.658766207	3.090346588	2.959483037	3.015389079	2.729977465	2.803270915	2.994288179	3.225092894
LRFN4	0.310836218	0.428903571	1.537316324	1.029808058	1.177960985	0.831969128	1.866881175	0.859709705	0.605961292	0.903112858
MIR2408	0	0	0	0	0	0	0	0	0	0
C29H11orf86	0	0	0	0	0	0	0	0	0	0
SYT12	0	0	0	0	0	0	0	0	0	0
RHOD	12.37194656	3.912907686	3.213522697	1.177036468	3.248970317	1.939116972	2.845044386	0.960388475	1.833336177	3.310069127
